,content,id,lat,location,lon,time,user,user_id
1952,Check out these tips from @readygov on how to prepare for the winter storm 🌨️. #Quinn #WinterStormQuinn… https://t.co/rQn44xuO3q,971432187479371776,,"Boston, MA",,2018-03-07 17:07:36,ElementsInsured,2329145233
1953,"@Jackson_Dill I don't see any problem with that. Another storm is *probably* on its way. But ""probably"" is implied… https://t.co/XxrABhnYjG",971431589178683392,,"Brookline, MA",,2018-03-07 17:05:13,kenberman,47696359
1954,UMass Boston always doing some kind of fufu shit! Like how are you going to close school at 1pm due to the upcoming… https://t.co/xX6KQr2Hjn,971431542391230464,,United States,,2018-03-07 17:05:02,blvck_honey_,2374337181
1955,"@growingwisdom Here's his full forecast, too: https://t.co/hjxrPOKY6z

He says the storm will really get underway this afternoon.",971431458081566720,,"Boston, MA",,2018-03-07 17:04:42,WBUR,2996801
1956,We're having a big snowstorm. (Up to 6 - 12 inches) I pray we don't have a power outage. I hope your day is a good… https://t.co/M4ZItmX0VX,971431212345589760,,MJ-Upbeat.com,,2018-03-07 17:03:43,BonnieLamrock,44011907
1957,The weather isn't all that bad near Boston yet but I saw schools letting kids out at noon so I'm not feeling optimi… https://t.co/myeu2x14mK,971430825228210176,,"Boston, MA",,2018-03-07 17:02:11,Gliitchy,108149595
1958,RT @kindletterMA: *Deal alert* Any early risers in #NewBedford stocking up before the storm? @baskfairhaven still has 5 pre-rolls for $10.…,971430715291250688,,"Fairhaven, MA",,2018-03-07 17:01:45,baskfairhaven,963152767660560384
196,Soaking in the beauty of a late winter snow storm. https://t.co/GBJXTauGZM,971760885101481984,,"Boston, MA",,2018-03-08 14:53:44,EliotHotel,57400411
1961,Track the storm with our interactive radar --&gt; https://t.co/nHwwKunKPU https://t.co/HZvBOgrkln,971430045653880832,,"Boston, MA",,2018-03-07 16:59:05,NBC10Boston,4746090250
1962,Plan on staying close to home because of the latest storm?  Don't just watch the snow fall - take a minute to nomin… https://t.co/cqnPruMy8n,971429916960002048,,"Boston, MA",,2018-03-07 16:58:35,MAAdultEd,1952711090
197,"RT @JBird382: We were talking in the back studio. Whats the best board game you played growing up or during a snow storm? I liked trouble,…",971760665630330880,,,,2018-03-08 14:52:51,AdeptLibrarium,846360569154359296
1970,Awaiting the impending snow storm like... https://t.co/PiPlxfpvcc,971428861303980032,,"Washington, DC",,2018-03-07 16:54:23,itsDMCL,134569782
1971,Escaping to shelter before the storm #fromwhereibike #noreaster https://t.co/ESCysIHffB,971428755985100800,,NYC/BOS,,2018-03-07 16:53:58,BethanyJenkins,412709256
1973,#Emmanuellibrary will be closing at 1:00pm today (3/7) due to the impending storm. Be Safe 🌬️ https://t.co/srngKLfEBH,971428673059545088,,"Boston, MA",,2018-03-07 16:53:38,emmanuellibrary,59152511
1974,@GovChrisSununu New Hampshire this is what a Governor is suppose to do with a major storm barreling down on the Sta… https://t.co/Tg8x7GqJHu,971428649357496320,,"Boston, MA",,2018-03-07 16:53:32,griffbos,106331667
1975,"Due to impending storm​, Mass Municipal Personnel Association’s monthly mtg,​ originally scheduled for tomorrow in… https://t.co/B8AwJ0VD9o",971428561490989056,,"Boston, MA",,2018-03-07 16:53:11,massmunicipal,260902911
1976,Track the storm with our interactive radar --&gt; https://t.co/XspbZGdRCs https://t.co/biH2Sxznd6,971428484399628288,,"Boston, MA",,2018-03-07 16:52:53,NECN,9907172
1978,So glad i went to Miami as the storm was about to hit. Feel sorry specifically for @ProduceSteve who was trying to… https://t.co/w751z2lxhS,971428380485804032,,"Boston, MA",,2018-03-07 16:52:28,JoseRozay_,373749015
1979,Last perfect evening at Faneuil Hall Marketplace before the new winter storm hit. @ Quincy Market https://t.co/a5JJEMeCWw,971428218195644416,,"Boston, MA",,2018-03-07 16:51:50,thebostonartist,3149529953
198,"Mayor Walsh: No Space Saver Rule In Effect, So 'Respect Each Other' https://t.co/vA7mOALCHV https://t.co/edkNFjwdv2",971760606763200512,,"Boston, MA",,2018-03-08 14:52:37,JAMN945,19669694
1980,"@Curly_Jas @TheRealEsel Haha, storm is a little late, I think we are in the six inch range here.  Yes, 2 people wor… https://t.co/65c2pXIlxZ",971427850543882240,,"Boston, MA",,2018-03-07 16:50:22,CDHero,20799697
1982,"@penny59z Thanks, Penny...this is not the main part of the storm.  
That will happen tonight",971427429649649664,,"Boston, MA",,2018-03-07 16:48:42,HarveyWCVB,278173042
1983,.@jvhorwood returns to @bloombergbaybiz to share her impressions of last weekend's storm and how local businesses d… https://t.co/OCg4m1DpJR,971427291334135808,,"Boston, MA",,2018-03-07 16:48:09,BostonHarborNow,202317306
1985,"RT @SnowDayBoston: &lt;3/7/18 10:31 a.m. update&gt;
Data continues to come in supporting a more easterly and colder storm track, meaning high sno…",971427223579348992,,"Cambridge, MA",,2018-03-07 16:47:53,SusanBChurch11,29347186
1986,this storm is called Quinn? we are fucked #Homeland,971427221234749440,,"Boston, MA",,2018-03-07 16:47:52,mishL09,23830993
1988,Join @growingwisdom LIVE on Facebook! Ask away about your storm questions: https://t.co/kVr1eZhpjb,971426885430333440,,"Boston, MA",,2018-03-07 16:46:32,WBUR,2996801
199,"Winter storm #Quinn left a lot of beautiful trees in our neighborhood, and a few dangerously leaning on power lines… https://t.co/MRNF7PaCvP",971760045988962304,,"Somerville, MA",,2018-03-08 14:50:24,summermarion,17858686
1990,"Taylor Fenton, 17, and her family, already dealing with a lot, are now picking up the pieces of what was left of th… https://t.co/CPIuu7uOqZ",971426500179144704,,"Boston, MA",,2018-03-07 16:45:00,WBUR,2996801
1991,"A reminder that last week's storm was more than just an aggravation for some of our neighbors, including this Quinc… https://t.co/vD1n7u4KfW",971426466390007808,,"Boston, MA",,2018-03-07 16:44:52,BillForry,27939908
1994,"Get away from the storm outside, join us at the bar for one of our bartenders new craft cocktails https://t.co/R3TUnhP3RF",971426057478987776,,"iPhone: 42.377808,-71.075554",,2018-03-07 16:43:14,BansheeBoston,21508773
1995,"Sometimes in the wake of a storm comes chaos.  Here's one #Quincy, MA family's story. https://t.co/ioOcQSReNs @WBUR @simonfrios @JesseCosta3",971425951052595200,,"Boston, MA",,2018-03-07 16:42:49,TomMelville,293681730
1999,Just 3 hrs 20 mins left to pick up your favorite book before we close for the incoming storm! We'll be closing at 3… https://t.co/pqXwsaCxiq,971425511497977856,,"Boston, MA",,2018-03-07 16:41:04,bostonathenaeum,16692476
2,"RT @NetDirXions: Business Natural Disaster Survival Guide: Building Fire or Flood 
#weather #Boston #NewEngland #Storm #noreaster 
https://…",971808536496877568,,"Boston, MA",,2018-03-08 18:03:05,NetDirXions,3334953305
20,Harvard Sailing Club Barge Takes On Water https://t.co/wt1iGw158W https://t.co/jD3vVeEktt,971801949413806080,,"Boston, MA",,2018-03-08 17:36:54,Kiss108,19667589
200,"RT @BostonGlobe: After this weekend's powerful storm, Monday morning brought an interesting discovery on a York, Maine, beach — a shipwreck…",971759880016224256,,"Winchester, MA",,2018-03-08 14:49:44,wwwadventures,21162452
201,"And from @ski_vermont, here are snow reports from ski areas around the state from the latest storm https://t.co/TnjGHI7kCq",971759826010300416,,"Boston, MA",,2018-03-08 14:49:31,mattpep15,81917181
203,"@liannacos No way! We got 10 inches here in Boston, but I hear there is another storm on the way. Welcome to the east coast!",971759618148925440,,The Nearest Happy Hour,,2018-03-08 14:48:42,Casey_Ek,329419203
208,@Chicagomuscle @cybah His roof was blown off in the last storm.,971758834749501440,,,,2018-03-08 14:45:35,Multimodalmama,820141303866462208
209,RT @KBuhlWBZ: Won't be getting to Framingham for storm coverage this way. https://t.co/88UmRWtDSj,971758764239056896,,"Boston, MA",,2018-03-08 14:45:18,wbznewsradio,26513255
21,Harvard Sailing Club Barge Takes On Water https://t.co/fJcl95H5M2 https://t.co/epFp03lII4,971801840953233408,,"Boston, MA",,2018-03-08 17:36:28,TheBull1017,2565327282
210,@growingwisdom Any early thoughts on the storm brewing for Monday-Tuesday? Think travel will be impacted Tues. morn… https://t.co/41Lzj5ctPe,971758706881957888,,"Boston, MA",,2018-03-08 14:45:04,macslocum,1564121
211,Power check!  Did you lose power during this storm?,971758612229120000,,"Boston, MA",,2018-03-08 14:44:42,GetUpCrew969,1229986141
212,"Winter Storm Quinn left a fresh coat of snow on campus overnight, proving spring isn’t here yet... ❄️❄️❄️ #Boston… https://t.co/MyzZRNhcXO",971758577386971136,,"Boston, MA",,2018-03-08 14:44:33,ApplyToBU,82121508
213,My neighbor is an angel! Every storm he snowblows our front walk &amp; others &amp; even clears out parking spots! https://t.co/Ljw4VCE650,971758277783584768,,"Boston, MA",,2018-03-08 14:43:22,bishoffpr,15473740
215,How much snow did your town get? https://t.co/Xj58NlxHHG,971758106823790592,,"Boston, MA",,2018-03-08 14:42:41,NBC10Boston,4746090250
216,"Happy Snow Day, Boston!

Today is Boston's third snow day of the year. Our next significant chance of a snow day is… https://t.co/CDLC7IRpmn",971758090046590976,,"Boston, MA",,2018-03-08 14:42:37,SnowDayBoston,2385285175
217,Day 1152 #JMMiracleMorning #MiracleMorning Today's Lesson : There Are Some Things You Can Only Learn In A Storm https://t.co/OA9YKdhUMf,971758076301848576,,"Boston, MA",,2018-03-08 14:42:34,JoselinMane,7871702
218,"Due to the storm, today’s Speaker Series event with Sam Zell has been postponed. We hope to have a rescheduled date… https://t.co/MzLAAW8OHP",971758028939841536,,"Cambridge, MA",,2018-03-08 14:42:23,EshipMIT,70971351
219,"Working remotely from home after the storm? Contact the IT Service Center, if you need any tech help from 8am-6pm t… https://t.co/QgPdRSjVbx",971757923608211456,,"Cambridge, MA",,2018-03-08 14:41:58,hksit,619149141
220,The force is strong with @MedfordMass DPW!  Thanks to them for working hard throughout the storm making sure our st… https://t.co/4F7DnDKC0X,971757755089457152,,Medford Massachusetts,,2018-03-08 14:41:17,MedfordPolice,920425531
221,@Kerri7News @7News Would be great if the media could add some #CitizenScience data to https://t.co/WAZqjqV98y to he… https://t.co/WHTZuqYL0W,971757522498588672,,"Boston, MA",,2018-03-08 14:40:22,MACitSci,881507222794235904
222,We were talking in the back studio. Whats the best board game you played growing up or during a snow storm? I liked… https://t.co/A5cTbP5qUl,971757380961734656,,"Everett, MA",,2018-03-08 14:39:48,JBird382,401705035
223,Snow Totals From March 7-8 Nor'easter https://t.co/V2duBm2eUY,971757309625032704,,"Boston, MA",,2018-03-08 14:39:31,TheBull1017,2565327282
224,"@NYRaiderette @billyraz Accurate, I am working from home today because of the storm.....",971757189735084032,,"Boston, MA",,2018-03-08 14:39:03,Harsh_Voice,228601139
225,Won't be getting to Framingham for storm coverage this way. https://t.co/88UmRWtDSj,971757086647488512,,"Boston, MA",,2018-03-08 14:38:38,KBuhlWBZ,752504060914331648
226,"Temporary housing assistance for almost 10,000 displaced Puerto Ricans is scheduled to end March 20. Without financ… https://t.co/0iO7wFLSwk",971757034998784000,,"Boston, MA",,2018-03-08 14:38:26,csmonitor,14857525
227,Snow Totals From March 7-8 Nor'easter https://t.co/nuqscSnddg,971756948742967296,,"Boston, MA",,2018-03-08 14:38:05,Kiss108,19667589
228,Ok #Massachusetts opportunities for more #Storm reports from 'Winter Storm Quinn' add your #Photos4Science to… https://t.co/0nGlI75vkB,971756891620761600,,"Boston, MA",,2018-03-08 14:37:51,MACitSci,881507222794235904
229,"Sure, it’s pretty. But more importantly, last night’s storm prompted… https://t.co/Om0F25bxbY",971756873161625600,,"Boston, MA",,2018-03-08 14:37:47,looksnbooks,117428653
23,Harvard Sailing Club Barge Takes On Water https://t.co/8VUUO6UWdQ,971800389556277248,,"Boston, MA",,2018-03-08 17:30:42,bostonevolution,1017877152
230,RT @AlyshaNBCBoston: Haven’t seen trees do this since the “October Surprise” storm when @garvin77 &amp; I lived in Buffalo in 2006! We were wit…,971756296872579072,,"Boston, MA",,2018-03-08 14:35:30,garvin77,19241998
231,@seracongi It is! And calories don’t count during storm coverage,971756128974581760,,"Boston, MA",,2018-03-08 14:34:50,AnnaMeiler,315470789
232,morning snow from yesterdays storm .... #charlestown #massachusetts https://t.co/oMhGrT24vh,971756122372796416,,"Boston, MA",,2018-03-08 14:34:48,destinybonita28,975316110
233,"Thanks to another New England storm I don’t have power, so my @MagiciansSYFY reaction will be late. I just want to watch them sing! 😢",971756098867916800,,"Boston, MA",,2018-03-08 14:34:42,marciedefeo,24632278
234,RT @wbznewsradio: Snow Totals From March 7-8 Nor'easter https://t.co/vNWy1OPnqa,971756078655524864,,Location = your bedroom window,,2018-03-08 14:34:38,PeepingThomm,1356869497
236,Huge tree crashed through the roof of a home on #WoodwardSt in #Newton. Couple &amp; their son got out safely. #storm… https://t.co/VCUWmJpJ4b,971756027304701952,,"Boston, MA",,2018-03-08 14:34:25,KimWBZ,534392656
238,One way to fight the storm! https://t.co/EoiYNmB7ae,971755827265789952,,"Boston, MA",,2018-03-08 14:33:38,JunctionSouthie,2769462417
239,@AnnaMeiler It’s perfect comfort food for storm coverage!,971755601637335040,,"Boston, MA",,2018-03-08 14:32:44,seracongi,28078802
24,Harvard Sailing Club Barge Takes On Water https://t.co/O0qZkChG07 https://t.co/DCoFJPjGts,971799820385079296,,"Boston, MA",,2018-03-08 17:28:27,wzlx,19079788
240,Winter Storm- no problem! power outage- no problem! Nothing stopping @Laurenjune411 @CVSBillpetersen and I from thi… https://t.co/dF49s366Zw,971755474323496960,,"Boston, MA",,2018-03-08 14:32:14,cvsbrian,4818048979
241,All Massachusetts RMV Offices Closed Thursday Due to Weather https://t.co/fC2uKC1LvV https://t.co/zZ1TvDBHKM,971755336947372032,,"Boston, MA",,2018-03-08 14:31:41,wzlx,19079788
242,Snow Totals From March 7-8 Nor'easter https://t.co/vNWy1OPnqa,971755333487087616,,"Boston, MA",,2018-03-08 14:31:40,wbznewsradio,26513255
243,All Massachusetts RMV Offices Closed Thursday Due to Weather https://t.co/O62zAvJY9U,971755113437114368,,"Boston, MA",,2018-03-08 14:30:48,bostonevolution,1017877152
245,Good morning everyone I have no school cause of a snow storm,971754965281705984,,"Boston, MA",,2018-03-08 14:30:12,Nickjwwe,958176282994528256
246,"Our apologies but due to impacts from a winter storm in Boston, we will be bit delayed in responding to your inquir… https://t.co/IGacc4Df9k",971754724805537792,,"Cambridge, MA",,2018-03-08 14:29:15,Sedo,15597810
247,Winter storm warning in effect all morning for Boston and eastern Massachusetts; state workers told to stay home -… https://t.co/Qmbj4ioYez,971754277390692352,,"Boston, MA",,2018-03-08 14:27:28,Noreen_Chase,12304742
248,MBTA Commuter Train Derails in Wilmington https://t.co/kfSGVu2Ezb https://t.co/P1S3D5n79F,971754147845431296,,"Boston, MA",,2018-03-08 14:26:57,977RnB,815975843314991104
249,Stayed at mums for the storm and holy crap what the snow has done around here is wild!,971754131001049088,,"Somerville, MA",,2018-03-08 14:26:53,aceventura8790,2269568508
25,"After storm be like~ มันก็จะขาวๆเหมือนบิงซูหน่อยๆ
รอบที่เท่าไหร่ละกะเจ้าแม่เอลซ่า 
ขอให้รอบนี้เป็น สุดท้าย last one… https://t.co/u9WBbL54gW",971799812009062400,,"Boston, MA",,2018-03-08 17:28:25,NiiMLiiM,86262528
250,"The beauty after the storm. 
.
.
.
.
.
#boston #winter #noreaster #snowscape #winterwonderland… https://t.co/qM5pxFCWcU",971754018786758656,-71.0617,"Boston, MA",42.3578,2018-03-08 14:26:27,FollowSusanne,14132855
251,"Due to today‘s winter storm, the session scheduled for today is cancelled and will be held tomorrow at 11:00am. Tun… https://t.co/34Evb68uwH",971754007990501376,,Massachusetts,,2018-03-08 14:26:24,MA_Senate,2388295218
253,A little Nor’easter didn’t hurt nobody! Red wishes everyone a safe recovery after yesterday’s storm. . . .… https://t.co/dKs3tW73ju,971753680025235456,,"Boston, MA",,2018-03-08 14:25:06,FaneuilHall,76212176
254,Snow Totals From March 7-8 Nor'easter https://t.co/6r9EZFo8Pb,971753441386213376,,"Boston, MA",,2018-03-08 14:24:09,JAMN945,19669694
255,@AmericanAir  Flight #1736 has been delayed for almost an hour due to de icing. I have a few questions: 1. Why is t… https://t.co/sUAN6jufvw,971753163471622144,,"Boston, MA",,2018-03-08 14:23:03,anniebold526,348630062
259,Stuck in the snow after the storm? This app is the Uber of snow plow services https://t.co/VR4fpwUtUp https://t.co/RcU3jMGIvd,971752952254877696,,"Boston, MA",,2018-03-08 14:22:12,MetroBOS,183750912
261,"@MassStatePolice Is the expressway okay from Quincy to Boston? I am non-essential State, but I have to go to my off… https://t.co/ovByD8plnn",971752882746920960,,"Boston, MA",,2018-03-08 14:21:56,capecoddin,16870321
263,"We just topped 350,000+ power outages.

@boston25 Morning News is extending its LIVE storm coverage through 11 am.… https://t.co/Febf3tJHcT",971752720620249088,,"Boston, MA",,2018-03-08 14:21:17,boston25,19665244
264,Tree smashed through the roof of a house on #WoodwardStreet in #Newton. Homeowner tells me they heard a loud bang a… https://t.co/DaOjoeyxij,971752631545851904,,"Boston, MA",,2018-03-08 14:20:56,KimWBZ,534392656
265,All Massachusetts RMV Offices Closed Thursday Due to Weather https://t.co/Z7a5cl0bYn https://t.co/prIw4m4I0O,971752296156712960,,"Boston, MA",,2018-03-08 14:19:36,TheBull1017,2565327282
266,"Winter storm Quinn 6 inches of snow per hour. #nofilter @ Boston, Massachusetts https://t.co/nxZ7qsBwc7",971752234068430848,,"Boston, MA",,2018-03-08 14:19:21,JMEsole,65137727
267,"A powerful snow storm in our area resulted in a foot of heavy snow, a lot of fallen trees, and power outages. The Z… https://t.co/SjM4NuNiu0",971752182092632064,,"Boston, MA",,2018-03-08 14:19:09,ZoomaxUSA,2983112586
268,Our Team @JetBlue BOS in great spirits and ready to resume operations @BostonLogan after Winter Storm Quinn.… https://t.co/ntvmU7Sryn,971752061808316416,,"Boston, MA",,2018-03-08 14:18:40,NStrissel,855646801
269,RT @JAMN945: All Massachusetts RMV Offices Closed Thursday Due to Weather https://t.co/FZbQxOj5hK https://t.co/x2agAs6k7V,971751969315487744,,"ÜT: 18.8779876,-71.7087092",,2018-03-08 14:18:18,ketori86,138943502
27,"As it turns out, it's a pretty thin line between ""ehh...should we really fly a drone during a snow storm?"" and ""Coo… https://t.co/PbLRORwvr9",971798648639156224,,"Boston, MA",,2018-03-08 17:23:47,imryh,19610980
270,"Little OC for anyone interested. 

Wind speeds and gusts from eastern MA weather stations during the storm this pas… https://t.co/04lnTBIcys",971751914894479360,,"Boston, MA",,2018-03-08 14:18:05,duncanhowes,189394659
271,RT @boston25: VIDEO: About 340K outages reported as storm starts to wind down https://t.co/DNN0yY4MmC,971751803653185536,,"Worcester, MA",,2018-03-08 14:17:38,the626killa,3254816213
272,Dan Riviello from @CambridgeDPW explains what you can do after a winter storm to help ensure Cambridge is safe for… https://t.co/79iBnDGbZc,971751701639319552,,"Cambridge, MA",,2018-03-08 14:17:14,CambMA,1251981278
273,Here are the latest snowfall totals around New England https://t.co/qBNMKKfi8Q https://t.co/p6I7ejrJj8,971751646979125248,,"Boston, MA",,2018-03-08 14:17:01,NECN,9907172
274,RT @NECN: More snow totals here: https://t.co/TTzrqPhpZK https://t.co/ldqbH8Lm5R,971751626863251456,,"Portland, Maine",,2018-03-08 14:16:56,DWaughNBCBoston,27554091
275,More snow totals here: https://t.co/TTzrqPhpZK https://t.co/ldqbH8Lm5R,971751571657773056,,"Boston, MA",,2018-03-08 14:16:43,NECN,9907172
276,Winter Storm Quinn is still rolling through our region. Who else is enjoying this late winter ❄️ #snow? https://t.co/hsaRuVooHZ,971751361695092736,,"Boston, MA",,2018-03-08 14:15:53,AppMtnClub,71280747
277,Storm coverage has us both dog-tired https://t.co/xy2b1hKtc1,971751341197611008,,"Boston, MA",,2018-03-08 14:15:48,MattReedNews,310691981
278,All Massachusetts RMV Offices Closed Thursday Due to Weather https://t.co/7oEEoir81O https://t.co/XaXjPQQH0g,971751190995308544,,"Boston, MA",,2018-03-08 14:15:12,Kiss108,19667589
28,I will temporarily be pausing #ClassicMBTA tweets out of respect for the hardworking #MBTA crews working to restore… https://t.co/cyIldIBE2q,971798336985591808,,"Boston, MA",,2018-03-08 17:22:33,ClassicMBTA,955939167170678784
280,When you at work and nobody else is around! #noreaster #storm #boston #neu… https://t.co/yuIXV15Cka,971751079481364480,,"Boston, MA",,2018-03-08 14:14:46,BL6LT,54376921
281,We got another snow storm and my parents’ reaction was to call a real estate agent in Florida to buy a new house. S… https://t.co/ISqw0dAbNk,971750743127535616,,"Boston, MA",,2018-03-08 14:13:26,lindseyshak,52761314
282,"A familiar sight; hard-hit from last week's storm, Bradford Road in Danvers feeling the weight of another. 9 inches… https://t.co/SBbwKWfARO",971750683090325504,,"Boston, MA",,2018-03-08 14:13:11,cmohollaaa,236240735
283,Will this be the last storm of the season? ❄️❄️❄️ #newenglandweather @meterpunoz @ Atlantic Wharf https://t.co/KF525CrK58,971750656791990272,-71.05237,"Boston, MA",42.35298,2018-03-08 14:13:05,atlanticwharf,1589997854
284,"RT @GHP_HarvardChan: Due to the storm, GHP Brown Bag Seminar today with @goodarzd at 1:05pm is cancelled",971750588852645888,,,,2018-03-08 14:12:49,monitor_PH,869967070984851456
285,"Due to the storm, GHP Brown Bag Seminar today with @goodarzd at 1:05pm is cancelled",971750556644593664,,"Boston, MA",,2018-03-08 14:12:41,GHP_HarvardChan,3387365321
286,"@ericfisher if I have a flight at 6:50pm on Monday out of Logan, what are the chances this new storm cancels or delays it?",971750233490288640,,"Boston, MA",,2018-03-08 14:11:24,wpenfield,42252316
287,"Why does your office close early when the storm hasn't hit yet, but force you to walk through this to come in after… https://t.co/PG03LMpvd1",971750110966231040,,"Boston, MA",,2018-03-08 14:10:55,TheBrianBaumann,993818269
288,MBTA Commuter Train Derails in Wilmington https://t.co/0cSbLLhH2Y,971749920842637312,,"Boston, MA",,2018-03-08 14:10:10,bostonevolution,1017877152
289,Keep warm in a storm with the #INVINCIBLE HOODIE: https://t.co/zCUzj9YPTu https://t.co/YVXi5nB3xk,971749716231933952,,"Boston, MA",,2018-03-08 14:09:21,SandieRossini,2875207563
290,Snow Totals From March 7-8 Nor'easter https://t.co/kq1mxEjXsg,971749425356865536,,"Boston, MA",,2018-03-08 14:08:11,wzlx,19079788
291,All Massachusetts RMV Offices Closed Thursday Due to Weather https://t.co/y6CRDW8HeG https://t.co/CklI56GUT2,971749424924946432,,"Boston, MA",,2018-03-08 14:08:11,wbznewsradio,26513255
293,literallt this is the first time after a storm where we still have power,971749018400428032,,"Boston, MA",,2018-03-08 14:06:34,illuminateljp,2589673758
294,"From @SkiNewHampshire, a look at the snow totals being reported by Alpine ski areas in the Granite State from this… https://t.co/rhdTeY8Jin",971748701361319936,,"Boston, MA",,2018-03-08 14:05:19,mattpep15,81917181
295,RT @Kiss108: MBTA Commuter Train Derails in Wilmington https://t.co/eahzfCyoht https://t.co/gownAIB54a,971748562034970624,,,,2018-03-08 14:04:46,3senuff,704747651791757312
297,VIDEO: About 340K outages reported as storm starts to wind down https://t.co/DNN0yY4MmC,971748201937162240,,"Boston, MA",,2018-03-08 14:03:20,boston25,19665244
298,All Massachusetts RMV Offices Closed Thursday Due to Weather https://t.co/x4sY1QeZiM https://t.co/V37MGzcNUt,971748142889820160,,"Boston, MA",,2018-03-08 14:03:06,977RnB,815975843314991104
3,Crews Race To Repair Seawall On Duxbury-Marshfield Line https://t.co/gtkatMdqEf https://t.co/KbPTA0D9Ue,971808030236045312,,"Boston, MA",,2018-03-08 18:01:04,Kiss108,19667589
30,Sadly Sam Zell had to postpone today’s talk due to the storm. But happily our food delivery didn’t have as far to t… https://t.co/GiuIIZJGbZ,971797510153998336,,"Cambridge, MA",,2018-03-08 17:19:16,EshipMIT,70971351
300,Seriously ...forget the bread and milk and you should have these winter and snow storm… https://t.co/PRjVDgEXJu,971747646804180992,-71.0617,"Boston, MA",42.3578,2018-03-08 14:01:07,LaDanielaBeauty,224788851
301,"Today's Paper: Documents heighten fears that recent storm surges are evidence of rising seas, records trace odd beh… https://t.co/gfsxOqvpkQ",971747457515352064,,"Boston, MA",,2018-03-08 14:00:22,BostonGlobe,95431448
302,RT @ItsJackieBtch: Why do people buy bread and milk before a snow storm?,971747424741060608,,"Boston, MA",,2018-03-08 14:00:14,Cliff02138,256740229
303,When you wake up in the morning and the first thing you notice is nothing showing up on the screen of your alarm cl… https://t.co/VrDVmzdoHo,971747393644449792,,"Boston, MA",,2018-03-08 14:00:07,sheshn94,3333918749
304,All Massachusetts RMV Offices Closed Thursday Due to Weather https://t.co/FZbQxOj5hK https://t.co/x2agAs6k7V,971747393099239424,,"Boston, MA",,2018-03-08 14:00:07,JAMN945,19669694
305,Thousands without power as nor'easter buries Maine in snow https://t.co/snWUTvtpBo,971747288874971136,,"Boston, MA",,2018-03-08 13:59:42,CarolineBarlow,2784013948
308,MBTA Commuter Train Derails in Wilmington https://t.co/D6aY3NMuHs https://t.co/l6uc3IrcKv,971746276843941888,,"Boston, MA",,2018-03-08 13:55:41,TheBull1017,2565327282
309,RT @JAMN945: MA Offices for Non-Emergency State Exec. Branch Employees Closed Thursday https://t.co/El59Y8mqAN https://t.co/QhWFXsnuKg,971746215149948928,,"ÜT: 18.8779876,-71.7087092",,2018-03-08 13:55:26,ketori86,138943502
31,"MAYOR WALSH ANNOUNCES PREPARATIONS FOR WINTER STORM

Boston Public Schools are closed, City buildings will be... https://t.co/qtvAsavhex",971796817661825024,,"Boston, MA",,2018-03-08 17:16:31,PROJECTRIGHTINC,202694410
310,"Watertown Public Schools are closed today, March 8 due to the storm. Stay safe, Watertown! https://t.co/aoqNSILLHM",971746208673943552,,"Watertown, MA",,2018-03-08 13:55:24,watertowntab,18242076
311,Here’s how many are without power following the powerful storm https://t.co/nH7IAiai9F https://t.co/ZnOyCnVTAy,971745672520232960,,"Boston, MA",,2018-03-08 13:53:17,NECN,9907172
312,"Hey! Please remember to shovel a path at least 30"" wide, and clear curb cuts, fire hydrants and storm drains.

If y… https://t.co/SeVW8y1hXj",971745608217382912,,"Somerville, MA",,2018-03-08 13:53:01,aliothsan,107913797
314,@DeanWenner @witathletics @WIT_XCTF Beat the storm and got down here yesterday!,971745288816820224,,"Boston, MA",,2018-03-08 13:51:45,5thgoldenticket,525743112
316,MBTA Commuter Train Derails in Wilmington https://t.co/eahzfCyoht https://t.co/gownAIB54a,971745202472931328,,"Boston, MA",,2018-03-08 13:51:25,Kiss108,19667589
32,I DID NOT THINK THIS STORM WOULD BE SO BAD HOLY GUACAMOLE NO ONE IN MY TOWN HAS POWER AND ALL THE ROADS ARE CLOSED,971796547947155456,,"Boston, MA",,2018-03-08 17:15:26,stardustxyz,809884767558758400
322,Snow Totals From March 7-8 Nor'easter https://t.co/XNQ7zZKtIW,971744039807709184,,"Boston, MA",,2018-03-08 13:46:47,bostonevolution,1017877152
324,"RT @radiobenparker: A lot of #storm damage in #Northborough.  Trees and lines down, heavy wet snow blankets the town. https://t.co/OQsYIuAg…",971743700060655616,,"Boston, MA",,2018-03-08 13:45:26,wbznewsradio,26513255
325,MBTA Commuter Train Derails in Wilmington https://t.co/hZzuoa5QH1 https://t.co/JLFvyE1bxq,971743636839952384,,"Boston, MA",,2018-03-08 13:45:11,wzlx,19079788
326,MBTA Commuter Train Derails in Wilmington https://t.co/CNgfME6LfS https://t.co/D3tV29hW3v,971743613813174272,,"Boston, MA",,2018-03-08 13:45:06,wbznewsradio,26513255
327,"A lot of #storm damage in #Northborough.  Trees and lines down, heavy wet snow blankets the town. https://t.co/OQsYIuAglV",971743599409983488,,"Boston, MA",,2018-03-08 13:45:02,radiobenparker,202582600
328,"All things considered, this storm might have been perfect timing.",971743265077780480,,"Boston, MA",,2018-03-08 13:43:43,JussGreg,17940394
329,@Revere311 do you think someday they can take care of the drainage issue next to the Ocean650 Apartments   A LAKE F… https://t.co/jRsWNFS1X0,971742862525247488,,"Boston, MA",,2018-03-08 13:42:07,bostoneventgirl,18682684
